id,owner,route,str_no,str_name,mp,county,municipality,latitude,longitude
6012,NJTPK,9037,M069850,"NJTPK(I-95)/HIGHTSTOWN-CRNBURY ST. RD&PRR",24.47,MIDDLESEX,"Cranbury township",40.295,74.4983
6013,NJTPK,9037,M070480,"CRANBURY STATION ROAD/NJTPK(I-95)",5.18999,MIDDLESEX,"Cranbury township",40.3033,74.485
6014,NJTPK,9037,M070740,"NJTPK(I-95)OVER CRANBURY BROOK",25.3999,MIDDLESEX,"Cranbury township",40.3083,74.4933
6015,NJTPK,9037,M07126R,"Cranbury-Half Acre Road over NJTPK",1.03,MIDDLESEX,"Cranbury township",40.315,74.4897
6016,NJTPK,9037,M072110,"PROSPECT PLAINS ROAD OVER NJTPK(I-95)",7.73,MIDDLESEX,"Cranbury township",40.3267,74.4767
6017,NJTPK,9037,M07310S,"NJ TPK NSO RDWY OVER SHALLOW BROOK",27.7399,MIDDLESEX,"Monroe township",40.3333,74.47
6018,NJTPK,9037,M073410,"FORSGATE RD EB OVER NJTPK RDWYS",1.18,MIDDLESEX,"Monroe township",40.3367,74.4683
6019,NJTPK,9037,M073420,"FORSEGATE RD WEST OVER NJTPK RDWYS",1.18,MIDDLESEX,"Monroe township",40.3367,74.4683
6020,NJTPK,9037,M07368A,"NJ TPK INT 8A / NJ TPK SNO RWY",28.51,MIDDLESEX,"Monroe township",40.3417,74.465
6021,NJTPK,9037,M07379A,"NJ TPK INT 8A / NJ TPK SNO RWY",28.51,MIDDLESEX,"Monroe township",40.3417,74.465
6022,NJTPK,9037,M073840,"Ramp TSI over NSO",28.49,MIDDLESEX,"Monroe township",40.3501,74.4742
6023,NJTPK,9037,M07389A,"NJ TPK INT 8A / NJ TPK NSO NSI SNISNO",28.5099,MIDDLESEX,"Monroe township",40.3417,74.465
6024,NJTPK,9037,M07393A,"NJ TPK INT 8A / NJ TPK NSO RWY",28.5899,MIDDLESEX,"Monroe township",40.3417,74.465
6025,NJTPK,9037,M074310,"NJTPK SNI/NSI RDWYS /PENNSYLVANIA RR",28.9399,MIDDLESEX,"Monroe township",40.335,74.4633
6026,NJTPK,9037,M07431N,"NJTPK SNO RDWY/ PENNSYLVANIA RR",28.9399,MIDDLESEX,"Monroe township",40.335,74.4633
6027,NJTPK,9037,M07435S,"NJ TPK NSO RWY / CRANBURY SO RIVER RD",29.08,MIDDLESEX,"Monroe township",40.335,74.4533
6028,NJTPK,9037,M074390,"NJ TPK NSI-SNI RDWY / CRANBURY RD",29.0799,MIDDLESEX,"South Brunswick township",40.3333,74.4633
6029,NJTPK,9037,M07439N,"NJ TPK SNO ROADWAY/CRANBURY-S RIVR RD",29.0799,MIDDLESEX,"South Brunswick township",40.3333,74.4633
6030,NJTPK,9037,M075500,"NJ TPK MI 75 U-TURN/NSO,NSI,SNI,SNO",30.1499,MIDDLESEX,"South Brunswick township",40.365,74.4567
6031,NJTPK,9037,M075520,"RIDGE RD (CR522)/NJ TPK NSO,NSI,SNO,SNI",6.38998,MIDDLESEX,"South Brunswick township",40.365,74.4567
6032,NJTPK,9037,M07558N,"NJTPK SNO RDWY OVER WETLANDS",30.2499,MIDDLESEX,"South Brunswick township",40.365,74.4567
6033,NJTPK,9037,M07610R,"DEANS-RHODE HALL ROAD OVER NJTPK RDWS",6.16,MIDDLESEX,"South Brunswick township",40.3717,74.4533
6034,NJTPK,9037,M07707R,"DAVIDSON_S MILL RD / NJ TPK RDWYS",0.899998,MIDDLESEX,"South Brunswick township",40.3867,74.4483
6035,NJTPK,9037,M077440,"NJ TPK MI 77 U-TURN/NSO NSI SNO SNI",32.1099,MIDDLESEX,"South Brunswick township",40.4,74.44
6036,NJTPK,9037,M077790,"NJ TPK NSO NSI / IRELAND BRK OVERPASS",32.4599,MIDDLESEX,"East Brunswick township",40.4,74.44
6037,NJTPK,9037,M078180,"CHURCH LANE OVER NJ TPK RDWYS",1.82999,MIDDLESEX,"East Brunswick township",40.4017,74.4417
6038,NJTPK,9037,M078460,"NJ TPK SISA RAMP / NJ TPK SNO ROADWAY",32.8599,MIDDLESEX,"East Brunswick township",40.4067,74.4283
6039,NJTPK,9037,M079040,"NJ TPK SANI RWY / NJ TPK SNO ROADWAY",33.88,MIDDLESEX,"East Brunswick township",40.4117,74.43
6040,NJTPK,9037,M079150,"NJ TPK NSO & NSI / SO BR BEAVERDAM",33.8,MIDDLESEX,"East Brunswick township",40.4117,74.43
6041,NJTPK,9037,M079300,"HARDENBURG LANE OVER NJ TPK RDWYS",0.599999,MIDDLESEX,"East Brunswick township",40.415,74.4317
6042,NJTPK,9037,M07946I,"NJ TPK NSI RDWY / NO BR BEAVERDAM",34.0599,MIDDLESEX,"East Brunswick township",40.415,74.43
6043,NJTPK,9037,M07946S,"NJTPK SB OVER NO BRANCH BEAVERDAM BRK",34.0599,MIDDLESEX,"East Brunswick township",40.415,74.43
6044,NJTPK,9037,M07980R,"DUTCH ROAD OVER NJTPK RDWYS",0,MIDDLESEX,"East Brunswick township",40.4217,74.4267
6045,NJTPK,9037,M080330,"NJTPK NSO RDWY OVER BOG BROOK",34.9999,MIDDLESEX,"Milltown borough",40.43,74.4217
6046,NJTPK,9037,M080370,"NJTPK SNO RDWY OVER BOG BROOK",35.0499,MIDDLESEX,"Milltown borough",40.43,74.4217
6047,NJTPK,9037,M08045R,"MAIN STREET OVER NJTPK ROADWAYS",2.32999,MIDDLESEX,"Milltown borough",40.43,74.4217
6048,NJTPK,9037,M08076N,"NJTPK NB OVER WESTONS MILL POND",35.3699,MIDDLESEX,"Milltown borough",40.4333,74.42
6049,NJTPK,9037,M08076S,"NJTPK SB OVER WESTONS MILL POND",35.3699,MIDDLESEX,"Milltown borough",40.4333,74.42
6050,NJTPK,9037,M08109R,"RYDERS LANE OVER NJTPK ROADWAYS",4.71999,MIDDLESEX,"East Brunswick township",40.44,74.4167
6051,NJTPK,9037,M081580,"NJ TPK (I-95) OVER TICES LANE",36.2299,MIDDLESEX,"East Brunswick township",40.4467,74.4117
6052,NJTPK,9037,M08158N,"NJ TPK OVER TICES LANE",36.2299,MIDDLESEX,"East Brunswick township",40.4467,74.4117
6053,NJTPK,9037,M08158S,"NJ TPK NSO ROADWAY OVER TICES LANE",36.2299,MIDDLESEX,"East Brunswick township",40.4467,74.4117
6054,NJTPK,9037,M081660,"NJ TPK (I-95) OVER SAW MILL BROOK",36.32,MIDDLESEX,"East Brunswick township",40.4467,74.4117
6055,NJTPK,9037,M08166N,"NJTPK NB OVER SAW MILL BROOK",36.3199,MIDDLESEX,"East Brunswick township",40.4467,74.4117
6056,NJTPK,9037,M08166S,"NJTPK SB OVER SAW MILL BROOK",36.3199,MIDDLESEX,"East Brunswick township",40.4467,74.4117
6057,NJTPK,9037,M08215R,"SULLIVAN WAY OVER NJTPK ROADWAYS",0,MIDDLESEX,"East Brunswick township",40.4567,74.4083
6058,NJTPK,9037,M082950,"NJ RT 18/NJ TPK (I-95);SERVICE RD;SUYDAM",63.6978,MIDDLESEX,"East Brunswick township",40.465,74.4067
6059,NJTPK,9037,M083250,"NJTPK(I-95) INT 9 RAMP/NJTPK(I-95) SN",37.9,MIDDLESEX,"East Brunswick township",40.47,74.405
6060,NJTPK,9037,M083300,"NJ TPK TSI RAMP OVER NJTPK NSO RWY",37.95,MIDDLESEX,"East Brunswick township",40.47,74.405
6061,NJTPK,9037,M083360,"NJTPK(I-95) INT 9 RAMP/NJTPK(I-95) SN",38.01,MIDDLESEX,"East Brunswick township",40.47,74.405
6062,NJTPK,9037,M083420,"NJTPK(I-95) INT 9 RAMPS ST/NJTPK(I-95",38.0699,MIDDLESEX,"East Brunswick township",40.47,74.405
6063,NJTPK,9037,M083530,"NJTPK(I-95) INT 9 RAMP/LAWRENCE BRK",38.1999,MIDDLESEX,"East Brunswick township",40.48,74.405
6064,NJTPK,9037,M083550,"NJTPK(I-95)NSI-SNI RWYS/LAWRENCE BRK",38.1999,MIDDLESEX,"East Brunswick township",40.48,74.405
6065,NJTPK,9037,M08355N,"NJ TPK (I-95) SNO RWY/LAWRENCE BROOK",38.1999,MIDDLESEX,"East Brunswick township",40.48,74.405
6066,NJTPK,9037,M08355S,"NJ TPK (I-95) NSO RWY/LAWRENCE BROOK",38.1999,MIDDLESEX,"East Brunswick township",40.48,74.405
6067,NJTPK,9037,M083720,"NJTPK(I95)INT.9 RAMPNIT/NJTPK(I95)NSO",38.4,MIDDLESEX,"East Brunswick township",40.48,74.405
6068,NJTPK,9037,M08424N,"NJTPK NB / RARITAN RVR &",38.89,MIDDLESEX,"Edison township",40.4883,74.3967
6069,NJTPK,9037,M08424S,"NJTPK SB / RARITAN RVR & NJTPK",38.89,MIDDLESEX,"Edison township",40.4883,74.3967
6070,NJTPK,9037,M08455N,"NJTPK OVER FORMER LEHIGH VALLEY RR",39.1599,MIDDLESEX,"Edison township",40.4917,74.3933
6071,NJTPK,9037,M08455S,"NJTPK SB OVER FORMER LEHIGH VALLEY RR",39.1599,MIDDLESEX,"Edison township",40.4917,74.3933
6072,NJTPK,9037,M084940,"MEADOW ROAD OVER NJ TURNPIKE(I-95)",0,MIDDLESEX,"Edison township",40.495,74.3883
6073,NJTPK,9037,M085680,"RELOCATED WOODBRIDGE AVE/NJTPK(I-95)",28.31,MIDDLESEX,"Edison township",40.505,74.3767
6074,NJTPK,9037,M085710,"NJ TURNPIKE(I-95) OVER MILL BROOK",40.38,MIDDLESEX,"Edison township",40.5117,74.3683
6075,NJTPK,9037,M08577N,"NJTPK NB OVER NJTPK U-TURN",40.4099,MIDDLESEX,"Edison township",40.5183,74.3667
6076,NJTPK,9037,M08577S,"NJTPK SB OVER NJTPK U-TURN",40.4099,MIDDLESEX,"Edison township",40.5183,74.3667
6077,NJTPK,9037,M086380,"NJ TURNPIKE(I-95) OVER MILL BROOK",41.07,MIDDLESEX,"Edison township",40.505,74.38
6078,NJTPK,9037,M086590,"OLD POST ROAD/NJ TPK(I-95) RWYS",0,MIDDLESEX,"Edison township",40.515,74.3667
6079,NJTPK,9037,M086650,"NJ TURNPIKE(I-95) OVER MILL BROOK",41.32,MIDDLESEX,"Edison township",40.5167,74.365
6080,NJTPK,9037,M08710N,"NJTPK NB OVER PRR BONHAMPTON BRANCH",41.7799,MIDDLESEX,"Edison township",40.52,74.36
6081,NJTPK,9037,M08710S,"NJTPK SB OVER PRR BONHAMPTON BRANCH",41.7799,MIDDLESEX,"Edison township",40.52,74.36
6082,NJTPK,9037,M08727N,"NJTPK NB OVER MAIN ST (EDISON)",41.9399,MIDDLESEX,"Edison township",40.5217,74.3567
6083,NJTPK,9037,M08727S,"NJTPK SB OVER MAIN ST (EDISON)",41.9399,MIDDLESEX,"Edison township",40.5217,74.3567
6084,NJTPK,9037,M08805A,"NJTPK(I-95)INT. 10 RAMP SIT/NJTPK I95",42.71,MIDDLESEX,"Edison township",40.5233,74.3433
6085,NJTPK,9037,M08809A,"NJTPK(I-95)INTER 10 RAMPS NT-TS/NJTPK",42.7299,MIDDLESEX,"Edison township",40.525,74.3417
6086,NJTPK,9037,M08813A,"NJTPK(I-95)INT.10 RAMP TNI/NJTPK(I95)",42.77,MIDDLESEX,"Edison township",40.5267,74.34
6087,NJTPK,9037,M08828A,"NJTPK(I-95)INT.10 RAMP TSI/NJTPK(I95)",42.92,MIDDLESEX,"Edison township",40.5283,74.3383
6088,NJTPK,9037,M08833A,"NJTPK(I-95)INT.10 RAMP NIT/NJTPK(I95)",42.97,MIDDLESEX,"Edison township",40.5283,74.3383
6089,NJTPK,9037,M08869N,"NJTPK SNO-SNI RWY/LVRR-P.AMBOY BR",43.34,MIDDLESEX,"Edison township",40.53,74.335
6090,NJTPK,9037,M08869S,"NJTPK NSO-NSI RWY/LVRR-P.AMBOY BR",43.34,MIDDLESEX,"Edison township",40.53,74.335
6091,NJTPK,9037,M08889N,"NJ TPK SNI-SNO RWY OVER AMBOY AVE",43.5499,MIDDLESEX,"Edison township",40.5317,74.3317
6092,NJTPK,9037,M08889S,"NJTPK NSO-NSI RWY OVER AMBOY AVE",43.5499,MIDDLESEX,"Edison township",40.5317,74.3317
6093,NJTPK,9037,M089150,"GRANDVIEW AVENUE OVER NJ TPK RWYS",0.769998,MIDDLESEX,"Edison township",40.535,74.3283
6094,NJTPK,9037,M089730,"FORD AVENUE OVER NJ TURNPIKE",0.689999,MIDDLESEX,"Woodbridge township",40.54,74.3183
6095,NJTPK,9037,M09010A,"MILE 90 U-TURN ROAD OVER NJ TPK",44.7199,MIDDLESEX,"Woodbridge township",40.54,74.31
6096,NJTPK,9037,M09021A,"NJ TPK INTER 11 RAMP PNT/NJ TPK",70.2025,MIDDLESEX,"Woodbridge township",40.5417,74.3083
6097,NJTPK,9037,M09084A,"NJTPK SNO RWY/NJTPK INT.11 RP.SIT",45.4999,MIDDLESEX,"Woodbridge township",40.5417,74.2967
6098,NJTPK,9037,M09099A,"NJTPK INT11 TSI/NJTPK NSI-SNI-SNO",45.6499,MIDDLESEX,"Woodbridge township",40.5417,74.2967
6099,NJTPK,9037,M09099B,"NJ TPK INTER.11 RAMP TS/NJ TPK NT",45.6499,MIDDLESEX,"Woodbridge township",40.5417,74.2967
6100,NJTPK,9037,M09102A,"NJTPK NSO RWY/NJTPK INT.11 R. TSO",45.6499,MIDDLESEX,"Woodbridge township",40.5383,74.2967
6101,NJTPK,9037,M09103A,"NJTPK INT11 TSO/NJTPK NSI-SNI-SNO",45.6499,MIDDLESEX,"Woodbridge township",40.5417,74.2967
6102,NJTPK,9037,M091130,"US 9 OVER NJ TPK NSI-SNI-SNO RWYS",134.82,MIDDLESEX,"Woodbridge township",40.5433,74.2917
6103,NJTPK,9037,M09115S,"NJ TPK NSO RWY OVER US RTE 9",45.7899,MIDDLESEX,"Woodbridge township",40.545,74.2917
6104,NJTPK,9037,M09132A,"NJ TPK INT NO.11 RAMP NOT/NJ TPK",45.9599,MIDDLESEX,"Woodbridge township",40.5433,74.2883
6105,NJTPK,9037,M09136A,"NJTPK INT.11 RAMP NIT/NJTPK",45.96,MIDDLESEX,"Woodbridge township",40.5417,74.2933
6106,NJTPK,9037,M09137A,"NJ TPK INT NO.11 RAMP TNI/NJ TPK",45.96,MIDDLESEX,"Woodbridge township",40.545,74.2867
6107,NJTPK,9037,M091890,"NJ 35(AMBOY AVENUE)OVER NJ TPK",33.9766,MIDDLESEX,"Woodbridge township",40.5483,74.28
6108,NJTPK,9037,M092080,"FULTON STREET OVER NJ TPK RWYS",0,MIDDLESEX,"Woodbridge township",40.5167,74.2767
6109,NJTPK,9037,M09208W,"FULTON STREET OVER LEGION PLACE",0,MIDDLESEX,"Woodbridge township",40.5167,74.2767
6110,NJTPK,9037,M09211A,"NJ TPK MP 92 U-TURN OVER NJ TPK",46.7599,MIDDLESEX,"Woodbridge township",40.5167,74.275
6111,NJTPK,9037,M092510,"WOODBRIDGE AVE OVER NJ TPK RWYS",0.58,MIDDLESEX,"Woodbridge township",40.5533,74.27
6112,NJTPK,9037,M09265N,"NJTPK SNI RDWY/WOODBRIDGE RIVER",47.2799,MIDDLESEX,"Woodbridge township",40.5567,74.2683
6113,NJTPK,9037,M09265S,"NJTPK NSI RDWY/WOODBRIDG",47.2799,MIDDLESEX,"Woodbridge township",40.5567,74.2683
6114,NJTPK,9037,M09269A,"NJTPK SA 10N RAMP SISA/NJTPK SNO",47.3599,MIDDLESEX,"Woodbridge township",40.5567,74.2667
6115,NJTPK,9037,M09276A,"NJTPK SA 10S RAMP SASI/NJTPK NSO",47.3899,MIDDLESEX,"Woodbridge township",40.5567,74.2667
6116,NJTPK,9037,M09311A,"NJTPK SA 10N RAMP SANI/NJTPK SNO",47.7799,MIDDLESEX,"Woodbridge township",40.5567,74.2667
6117,NJTPK,9037,M09314A,"NJTPK SA 10S R.NISA/NJTPK &R.NOSA",47.7999,MIDDLESEX,"Woodbridge township",40.5567,74.2667
6118,NJTPK,9037,M093270,"PORT READING AVENUE OVER NJ TPK",7.48,MIDDLESEX,"Woodbridge township",40.5633,74.2617
6119,NJTPK,9037,M09381N,"NJTPK SNI RDWY/PORT READING RR&U-TURN",48.4699,MIDDLESEX,"Woodbridge township",40.5683,74.2533
6120,NJTPK,9037,M09381S,"NJTPK NSI RDWY/PORT READING RR&U-TURN",48.4699,MIDDLESEX,"Woodbridge township",40.5683,74.2533
6121,NJTPK,9037,M095800,"ROOSEVELT AVE/NJTPK;R.SIT,SOT;CRR",1.36,MIDDLESEX,"Carteret borough",40.5933,74.235
6122,NJTPK,9037,M09589A,"NJTPK INT.12 R.SIT/NJTPK SNO;CRR",50.4999,MIDDLESEX,"Carteret borough",40.595,74.235
6123,NJTPK,9037,M09592A,"NJTPK INT.12 RPS.TS&NT/NJTPK;CRR",31.4352,MIDDLESEX,"Carteret borough",40.595,74.235
6124,NJTPK,9037,M09592B,"NJTPK INT. 12 RAMP SOT/CRR OF NJ",50.51,MIDDLESEX,"Carteret borough",40.595,74.235
6125,NJTPK,9037,M09595A,"NJ TPK Ramps ET1 & WT over Ramps TE2, ET2 & TE1",50.59,MIDDLESEX,"Carteret borough",40.5934,74.2285
6126,NJTPK,9037,M09595B,"NJ TPK Ramps ET2 & TE2 / Creek",50.59,MIDDLESEX,"Carteret borough",40.5926,74.2285
6127,NJTPK,9037,M09596A,"NJTPK INT12 RMP TNI/TPK SNO & CONRAIL",50.5899,MIDDLESEX,"Carteret borough",40.595,74.235
6128,NJTPK,9037,M09596N,"NJTPK INT 12 RMP TNO/CONRAIL",50.59,MIDDLESEX,"Carteret borough",40.595,74.235
6129,NJTPK,9037,M09605A,"NJTPK NSO RWY/INT.12 NIT & TSI",50.53,MIDDLESEX,"Carteret borough",40.595,74.235
6130,NJTPK,9037,M09623N,"LUKE A. LOVELY MEM.BR.-NJTPK SNI",50.8799,UNION,"Linden city",40.6,74.2317
6131,NJTPK,9037,M09623S,"LUKE A. LOVELY MEM.BR.-NJTPK NSI",50.8799,UNION,"Linden city",40.6,74.2317
6132,NJTPK,9037,M096390,"NJ TPK/CENTRAL RR OF NJ,LINDEN",51.03,UNION,"Linden city",40.6,74.2317
6133,NJTPK,9037,M09718A,"NJ TPK MP 97 U-TURN OVER NJ TPK",51.8399,UNION,"Linden city",40.6117,74.225
6134,NJTPK,9037,M09719E,"WOOD AVENUE OVER CENTRAL RAILROAD",0,UNION,"Linden city",40.6117,74.2233
6135,NJTPK,9037,M097200,"TREMLEY POINT ROAD OVER NJ TURNPIKE",0,UNION,"Linden city",40.6117,74.225
6136,NJTPK,9037,M09754N,"NJTPK SNI RDWY OVER  PYLES CREEK",52.1899,UNION,"Linden city",40.6167,74.2217
6137,NJTPK,9037,M09754S,"NJTPK NSI RDWY / PYLES C",52.1899,UNION,"Linden city",40.6167,74.2217
6138,NJTPK,9037,M098480,"NJTPK NSI-SNI RWYS/MORSE",53.1299,UNION,"Linden city",40.6283,74.215
6139,NJTPK,9037,M09848N,"NJ TPK SNO RWY OVER MORSES CREEK",53.1299,UNION,"Linden city",40.6283,74.215
6140,NJTPK,9037,M09848S,"NJ TPK NSO RWY OVER MORSES CREEK",53.1299,UNION,"Linden city",40.6283,74.215
6141,NJTPK,9037,M098590,"NJ TPK (NSI-SNI) OVER BAYWAY UTILITIES",53.24,UNION,"Linden city",40.6367,74.21
6142,NJTPK,9037,M09859S,"NJ TPK NSO OVER BAYWAY UTILITIES",98.59,UNION,"Linden city",40.6367,74.21
6143,NJTPK,9037,M09862A,"NJ TPK INT 13 RAMP SOT/MORSES CREEK",53.1299,UNION,"Linden city",40.6283,74.215
6144,NJTPK,9037,M098760,"NJTPK NSI-SNI RWY/CRR NJ & RR AVE",53.31,UNION,"Linden city",40.64,74.2083
6145,NJTPK,9037,M09876N,"NJTPK SNO & RAMP SOT/CRR NJ & RAILROAD AVE",53.31,UNION,"Linden city",40.6317,74.2133
6146,NJTPK,9037,M09876S,"NJTPK NSO RWY/CRR NJ & RR AVE",53.31,UNION,"Linden city",40.64,74.2083
6147,NJTPK,9037,M09905A,"NJTPK INT.13 RAMP SOT/NJTPK SNO & RR YARD",53.6999,UNION,"Linden city",40.6367,74.21
6148,NJTPK,9037,M099090,"NJTPK NSI-SNI OVR BAYWAY UTILS/LINDEN STORMCHANNEL",53.75,UNION,"Linden city",40.6367,74.21
6149,NJTPK,9037,M09909N,"NJ TPK SNO OVER BAYWAY UTILITY & LINDEN STORM CHNL",99.09,UNION,"Linden city",40.6367,74.21
6150,NJTPK,9037,M09909S,"NJ TPK NSO OVER BAYWAY UTILITY & LINDEN STORM CHNL",99.09,UNION,"Linden city",40.8033,74.21
6151,NJTPK,9037,M099100,"NJTPK INTER.13 RAMP SIT/CRR OF NJ",53.7499,UNION,"Linden city",40.6383,74.21
6152,NJTPK,9037,M09910A,"NJ TPK INTER.13 RAMP ST/NJ TPK",53.7499,UNION,"Linden city",40.6383,74.21
6153,NJTPK,9037,M099130,"NJTPK INT.13 RAMP TS/NJTPK PROPERTY",53.7799,UNION,"Elizabeth city",40.6383,74.21
6154,NJTPK,9037,M09913A,"NJTPK INT.13 RAMP TSI/NJTPK NSO",53.7799,UNION,"Linden city",40.6383,74.21
6155,NJTPK,9037,M09913B,"NJ TPK INT.13 RAMP TSO/NJ TPK PRP",53.7799,UNION,"Linden city",40.6383,74.21
6156,NJTPK,9037,M09935A,"NJ TPK INT.13 RAMP TN/NJ TPK & ST",54.0099,UNION,"Elizabeth city",40.64,74.2083
6157,NJTPK,9037,M099510,"BAYWAY AVE(REL.)/NJTPK; R. NT,TN",0.52,UNION,"Elizabeth city",40.6417,74.2067
6158,NJTPK,9037,M099670,"NJTPK INT 13 RAMP NT/INFIELDS",54.25,UNION,"Elizabeth city",40.645,74.2033
6159,NJTPK,9037,M09967A,"NJTPK INT 13 RP NIT/ELIZ.RIV.;TPK NSO",54.38,UNION,"Elizabeth city",40.645,74.205
6160,NJTPK,9037,M099700,"NJTPK INT 13 RAMP TN/INFIELDS",54.22,UNION,"Elizabeth city",40.6467,74.205
6161,NJTPK,9037,M09970A,"NJTPK INT13 RP TNI/NJTPK SNO;ELIZ.RIV",54.3299,UNION,"Elizabeth city",40.6467,74.205
6162,NJTPK,9037,M099750,"NJTPK NSI&SNI/ELIZABETH",54.3799,UNION,"Elizabeth city",40.6467,74.205
6163,NJTPK,9037,M09975N,"NJTPK SNO RWY/ELIZABETH",54.3799,UNION,"Elizabeth city",40.6467,74.205
6164,NJTPK,9037,M09975S,"NJTPK NSO RWY/ELIZABETH",54.3799,UNION,"Elizabeth city",40.6467,74.205
6165,NJTPK,9037,M100050,"NJTPK NSI&SNI RWY/THIRD AVENUE",54.6999,UNION,"Elizabeth city",40.65,74.205
6166,NJTPK,9037,M10005N,"NJ TPK SNO RWY OVER THIRD AVENUE",54.6999,UNION,"Elizabeth city",40.65,74.2017
6167,NJTPK,9037,M10005S,"NJ TPK NSO RWY OVER THIRD AVENUE",54.6999,UNION,"Elizabeth city",40.65,74.2017
6168,NJTPK,9037,M100150,"NJTPK NSI-SNI RWYS/SECOND AVENUE",54.8099,UNION,"Elizabeth city",40.65,74.2
6169,NJTPK,9037,M10015N,"NJ TPK SNO RWY OVER SECOND AVENUE",54.8099,UNION,"Elizabeth city",40.65,74.2
6170,NJTPK,9037,M10015S,"NJTPK NSO RWY OVER SECOND AVENUE",54.8099,UNION,"Elizabeth city",40.65,74.2
6171,NJTPK,9037,M100290,"NJTPK NSI&SNI RWY OVER FIRST AVE",54.9399,UNION,"Elizabeth city",40.6517,74.1983
6172,NJTPK,9037,M10029N,"NJ TPK SNO RWY OVER FIRST AVENUE",54.9399,UNION,"Elizabeth city",40.6517,74.1983
6173,NJTPK,9037,M10029S,"NJ TPK NSO RWY/FIRST AVENUE",54.94,UNION,"Elizabeth city",40.6517,74.1983
6174,NJTPK,9037,M100350,"NJ TPK NSI-SNI RWY/ELIZABETH AVE",55.0099,UNION,"Elizabeth city",40.6517,74.1967
6175,NJTPK,9037,M10035N,"NJ TPK SNO RWY OVER ELIZABETH AVE",55.0099,UNION,"Elizabeth city",40.6517,74.1967
6176,NJTPK,9037,M10035S,"NJ TPK NSO RWY OVER ELIZABETH AVE",55.0099,UNION,"Elizabeth city",40.6517,74.1967
6177,NJTPK,9037,M100400,"NJ TPK NSI-SNI RWY/MARSHALL ST",55.0699,UNION,"Elizabeth city",40.6533,74.1967
6178,NJTPK,9037,M10040N,"NJ TPK SNO RWY OVER MARSHALL ST",55.0699,UNION,"Elizabeth city",40.6533,74.1967
6179,NJTPK,9037,M10040S,"NJ TPK NSO RWY OVER MARSHALL ST",55.0699,UNION,"Elizabeth city",40.6533,74.1967
6180,NJTPK,9037,M100450,"NJTPK NSI-SNI RWY/FRANKLIN ST",55.1099,UNION,"Elizabeth city",40.6533,74.195
6181,NJTPK,9037,M10045N,"NJ TPK SNO RWY OVER FRANKLIN ST",55.1099,UNION,"Elizabeth city",40.6533,74.195
6182,NJTPK,9037,M10045S,"NJ TPK NSO RWY OVER FRANKLIN ST",55.1099,UNION,"Elizabeth city",40.6533,74.195
6183,NJTPK,9037,M100500,"NJTPK NSI-SNI RWY OVER FULTON ST",55.1599,UNION,"Elizabeth city",40.6533,74.195
6184,NJTPK,9037,M10050N,"NJ TPK SNO RWY OVER FULTON STREET",55.1599,UNION,"Elizabeth city",40.6533,74.195
6185,NJTPK,9037,M10050S,"NJ TPK NSO RWY OVER FULTON STREET",55.1599,UNION,"Elizabeth city",40.6533,74.195
6186,NJTPK,9037,M100550,"NJ TPK NSI-SNI RWY/EAST JERSEY ST",55.2099,UNION,"Elizabeth city",40.6533,74.1933
6187,NJTPK,9037,M10055N,"NJ TPK SNO RWY/EAST JERSEY STREET",55.2099,UNION,"Elizabeth city",40.6533,74.1933
6188,NJTPK,9037,M10055S,"NJ TPK NSO RWY/EAST JERSEY STREET",55.2099,UNION,"Elizabeth city",40.6533,74.1933
6189,NJTPK,9037,M100600,"NJTPK NSI-SNI RWY/LIVINGSTON ST",55.2599,UNION,"Elizabeth city",40.655,74.1933
6190,NJTPK,9037,M10060N,"NJTPK SNO RWY OVER LIVINGSTON ST",55.2599,UNION,"Elizabeth city",40.655,74.1933
6191,NJTPK,9037,M10060S,"NJTPK NSO RWY OVER LIVINGSTON ST",55.2599,UNION,"Elizabeth city",40.655,74.1933
6192,NJTPK,9037,M100650,"NJTPK NSI-SNI/CRR OF NJ SPUR (AB)",55.2999,UNION,"Elizabeth city",40.655,74.1933
6193,NJTPK,9037,M10065N,"NJ TPK SNO RWY/CRR OF NJ SPUR(AB)",55.2999,UNION,"Elizabeth city",40.655,74.1933
6194,NJTPK,9037,M10065S,"NJ TPK NSO RWY/CRR OF NJ SPUR(AB)",55.2999,UNION,"Elizabeth city",40.655,74.1933
6195,NJTPK,9037,M100760,"NJ TPK NSI-SNI RWY/COURT STREET",55.4099,UNION,"Elizabeth city",40.655,74.19
6196,NJTPK,9037,M10076N,"NJ TPK SNO RWY OVER COURT STREET",55.4099,UNION,"Elizabeth city",40.655,74.19
6197,NJTPK,9037,M10076S,"NJ TPK NSO RWY OVER COURT STREET",55.4099,UNION,"Elizabeth city",40.655,74.19
6198,NJTPK,9037,M100810,"NJTPK NSI-SNI RWY/FORMER MAGNOLIA AVE",55.4599,UNION,"Elizabeth city",40.6567,74.19
6199,NJTPK,9037,M10081N,"NJ TPK SNO RWY OVER FORMER MAGNOLIA AVE",55.4599,UNION,"Elizabeth city",40.6567,74.19
6200,NJTPK,9037,M10081S,"NJ TPK NSO RWY OVER FORMER MAGNOLIA AVE",55.4599,UNION,"Elizabeth city",40.6567,74.19
6201,NJTPK,9037,M100860,"NJ TPK NSI-SNI RWY OVER FRMR BOND ST",55.51,UNION,"Elizabeth city",40.6567,74.1883
